"","Date","Market","Volume"
"1",2018-02-20,0.452168872260329,0.126064256547198
"2",2018-02-19,0.422181112727777,0.134211881354106
"3",2018-02-18,0.445044458301577,0.084657941060245
"4",2018-02-17,0.434641908589113,0.116248548060688
"5",2018-02-16,0.433312547633895,0.086399669496701
"6",2018-02-15,0.422308598351001,0.142792393634219
"7",2018-02-14,0.360573223400079,0.285493779113628
"8",2018-02-13,0.361660084528511,0.104840196865009
"9",2018-02-12,0.320767223261507,0.0609305583829288
"10",2018-02-11,0.357627196932955,0.0552855380857153
"11",2018-02-10,0.376750040416638,0.120170879785412
"12",2018-02-09,0.33321323818102,0.0760349183920296
"13",2018-02-08,0.292886209843183,0.0732202517093966
"14",2018-02-07,0.311617820272986,0.0786166760468932
"15",2018-02-06,0.277534354142128,0.105211414338574
"16",2018-02-05,0.361889651031202,0.0853931911530494
"17",2018-02-04,0.440423104459687,0.086506244835886
"18",2018-02-03,0.428674103328021,0.0702936210468333
"19",2018-02-02,0.460498856786531,0.154000766384462
"20",2018-02-01,0.563666597381002,0.141227891604498
"21",2018-01-31,0.546534561999122,0.15357266881414
"22",2018-01-30,0.678047991870482,0.153846292016429
"23",2018-01-29,0.666726714242823,0.178087391778132
"24",2018-01-28,0.658791196101527,0.20526769569747
"25",2018-01-27,0.613921799579667,0.700876552227904
"26",2018-01-26,0.576336635950022,0.331624735058497
"27",2018-01-25,0.585602438855401,0.108438012669293
"28",2018-01-24,0.564049978059539,0.137808499682669
"29",2018-01-23,0.526654195247003,0.237557029781221
"30",2018-01-22,0.612429848264394,0.194850255661066
"31",2018-01-21,0.732049239012448,0.205388640745309
"32",2018-01-20,0.682856417007321,0.339308338023447
"33",2018-01-19,0.657211482944179,0.216620963009975
"34",2018-01-18,0.676509850112012,0.273019674526099
"35",2018-01-17,0.68064851382249,0.331698379815349
"36",2018-01-16,0.950728654241437,0.49351447149409
"37",2018-01-15,0.89657959768124,0.818588415619873
"38",2018-01-14,0.909018684034273,0.179336957693183
"39",2018-01-13,0.849035774498256,0.173819588307847
"40",2018-01-12,0.737619806462043,0.235361458046438
"41",2018-01-11,0.878108039446639,0.24554359410363
"42",2018-01-10,0.881927989099055,0.229513585362057
"43",2018-01-09,1,0.395316073716605
"44",2018-01-08,0.776239636019308,1
"45",2018-01-07,0.732645095729693,0.235297991833216
"46",2018-01-06,0.688426984456916,0.243349818582428
"47",2018-01-05,0.729213145800134,0.353059550467614
"48",2018-01-04,0.767712880205086,0.35243566561688
"49",2018-01-03,0.733356428554932,0.30042630135674
"50",2018-01-02,0.721882722464722,0.381941467386749
"51",2018-01-01,0.641169542021756,0.452906872313164
"52",2017-12-31,0.586165962262408,0.163118346525524
"53",2017-12-30,0.689623316935726,0.198572608940354
"54",2017-12-29,0.658283101226356,0.270394209007412
"55",2017-12-28,0.628199265571953,0.371051024440479
"56",2017-12-27,0.682620845747015,0.282681507382438
"57",2017-12-26,0.690357744982563,0.525582272569424
"58",2017-12-25,0.655973579066491,0.474648241506903
"59",2017-12-24,0.615011894039123,0.591882312086122
"60",2017-12-23,0.456668745236611,0.666592822330527
"61",2017-12-22,0.588581722441627,0.346267468177083
"62",2017-12-21,0.511402110903254,0.720928283179059
"63",2017-12-20,0.545610753135176,0.312102887113964
"64",2017-12-19,0.581597727430195,0.448515130105737
"65",2017-12-18,0.513046490681078,0.837281011627489
"66",2017-12-17,0.482343703087831,0.349084529811158
"67",2017-12-16,0.448985888819603,0.243640206444814
"68",2017-12-15,0.447159518695582,0.226506125088314
"69",2017-12-14,0.430595163860597,0.231772623310062
"70",2017-12-13,0.461515970345735,0.211640062747728
"71",2017-12-12,0.490694935217903,0.346851836329018
"72",2017-12-11,0.419683133559667,0.407106419667341
"73",2017-12-10,0.42058523291531,0.294847261971764
"74",2017-12-09,0.41013233561976,0.244837682165994
"75",2017-12-08,0.400862375574494,0.402089595133459
"76",2017-12-07,0.344901729832098,0.989887317534637
"77",2017-12-06,0.337036883068893,0.282847956507682
"78",2017-12-05,0.344019030462597,0.248310960495276
"79",2017-12-04,0.280280375990208,0.185605144355698
"80",2017-12-03,0.269548488417746,0.110215665377384
"81",2017-12-02,0.25966511928682,0.0883329940485457
"82",2017-12-01,0.242365412596134,0.0886102096779988
"83",2017-11-30,0.221348299036929,0.134633991545821
"84",2017-11-29,0.296328783574678,0.254037289393958
"85",2017-11-28,0.24417192082958,0.24738112059778
"86",2017-11-27,0.207748446846347,0.131126585158486
"87",2017-11-26,0.219553338414282,0.0985875773868685
"88",2017-11-25,0.193625718838772,0.125921756936378
"89",2017-11-24,0.181888727222338,0.073635775784646
"90",2017-11-23,0.169923554816508,0.109072674801518
"91",2017-11-22,0.158718677105707,0.04928337065466
"92",2017-11-21,0.158995819764891,0.061131734304087
"93",2017-11-20,0.157111711586873,0.0380594905938282
"94",2017-11-19,0.159244786253724,0.054262115460609
"95",2017-11-18,0.153613709323541,0.0399597049419823
"96",2017-11-17,0.150538811519897,0.0426020548683375
"97",2017-11-16,0.170589621007414,0.0563899699433594
"98",2017-11-15,0.163794544908658,0.0666550910680286
"99",2017-11-14,0.147369223307698,0.0675370319366775
"100",2017-11-13,0.130549435321832,0.0409790561496366
"101",2017-11-12,0.150247349823322,0.0448706726221126
"102",2017-11-11,0.144414882560798,0.0416049168353112
"103",2017-11-10,0.170964225501744,0.054667041875726
"104",2017-11-09,0.161129818240606,0.066467686117664
"105",2017-11-08,0.137308482874893,0.101209450478392
"106",2017-11-07,0.13705951638606,0.028194266486247
