"","Date","Market","Volume"
"1",2018-02-20,0.0128386272553858,0.00176144349308192
"2",2018-02-19,0.0119210024325791,0.00120800854887718
"3",2018-02-18,0.0140135454402268,0.00168236861009356
"4",2018-02-17,0.0131984389492659,0.00206477023777122
"5",2018-02-16,0.0131112861167988,0.00166916157645579
"6",2018-02-15,0.0124670201781558,0.00175771786028208
"7",2018-02-14,0.00985733536339931,0.00429666968584215
"8",2018-02-13,0.0096936350431389,0.00124789735993182
"9",2018-02-12,0.0072357851630178,0.00220882060297248
"10",2018-02-11,0.0075832414553473,0.00084970083391709
"11",2018-02-10,0.00707961008732784,0.00170318307358013
"12",2018-02-09,0.00754897534169861,0.00188084221610455
"13",2018-02-08,0.00779552335450902,0.00235501264930418
"14",2018-02-07,0.0178567053429236,0.00883522663894379
"15",2018-02-06,0.0138799110971107,0.00337662801229682
"16",2018-02-05,0.0176821546700268,0.0021710288546914
"17",2018-02-04,0.0210960256208327,0.00345090642192011
"18",2018-02-03,0.0215663009047794,0.00354044430959785
"19",2018-02-02,0.0286823821774208,0.00772234442694413
"20",2018-02-01,0.0276688192366252,0.0632739611731058
"21",2018-01-31,0.0192272798865963,0.0407946752452894
"22",2018-01-30,0.022526347106281,0.00985734395845139
"23",2018-01-29,0.0266042946395758,0.0130636971662882
"24",2018-01-28,0.0342361526749619,0.0217551299955828
"25",2018-01-27,0.0359300677272011,0.0110970650044841
"26",2018-01-26,0.0404221137186959,0.0178531431401507
"27",2018-01-25,0.0411539875045939,0.0599759953239962
"28",2018-01-24,0.0512392152744964,0.0268486500716125
"29",2018-01-23,0.0536262928545178,0.0197581238873297
"30",2018-01-22,0.0580570868553228,0.0307655840766008
"31",2018-01-21,0.0697222659736441,0.0654298086318673
"32",2018-01-20,0.0941345093715546,0.0786864801916805
"33",2018-01-19,0.114485920792426,0.208122325687234
"34",2018-01-18,0.065768537477468,0.640652677324505
"35",2018-01-17,0.0478444549447857,0.276599233456629
"36",2018-01-16,0.560417213559441,0.0660414147588601
"37",2018-01-15,0.636555188043611,0.0252298960838468
"38",2018-01-14,0.691958488650881,0.048543879923078
"39",2018-01-13,0.701408795785863,0.158759922007112
"40",2018-01-12,0.651735181393395,0.257890756415004
"41",2018-01-11,0.703085350273884,0.305072437902402
"42",2018-01-10,0.765079365079365,0.289573136179687
"43",2018-01-09,0.778978316795296,0.24794309374763
"44",2018-01-08,0.810577343763672,0.214212731401953
"45",2018-01-07,0.969724016030521,0.243224702507105
"46",2018-01-06,0.868906739469033,0.276370564377596
"47",2018-01-05,0.9245445476978,0.405578633161255
"48",2018-01-04,0.971194063807074,0.270516635954364
"49",2018-01-03,0.922692987522094,0.301850992535349
"50",2018-01-02,0.8355506553963,0.283579775391191
"51",2018-01-01,0.912038641255841,0.30525648862455
"52",2017-12-31,0.824507796503386,0.237355157658964
"53",2017-12-30,1,0.296922895017468
"54",2017-12-29,0.894811081360144,0.461421853178835
"55",2017-12-28,0.886851822684237,0.672308286075057
"56",2017-12-27,0.8377277261511,0.733950777028685
"57",2017-12-26,0.463240055301797,1
"58",2017-12-25,0.514135209394305,0.211044828063162
"59",2017-12-24,0.597906931975289,0.162608255288391
"60",2017-12-23,0.599359479183073,0.17593687394868
"61",2017-12-22,0.699991249715616,0.254194125547133
"62",2017-12-21,0.610846852522707,0.22011127818207
"63",2017-12-20,0.650800651021158,0.210005220347755
"64",2017-12-19,0.723403510614095,0.262415057803081
"65",2017-12-18,0.71963038798761,0.298420956349861
"66",2017-12-17,0.767445441976864,0.240182846026512
"67",2017-12-16,0.671416321030433,0.294622818720078
"68",2017-12-15,0.625876340981082,0.363412054987663
"69",2017-12-14,0.611567875955969,0.153180396478719
"70",2017-12-13,0.649558110638596,0.321833323666023
"71",2017-12-12,0.636688192366252,0.30372830990126
"72",2017-12-11,0.620815176493236,0.437682656398495
"73",2017-12-10,0.417885581281392,0.290117480133677
"74",2017-12-09,0.456687842354877,0.276856904467636
"75",2017-12-08,0.499476732993822,0.277444751319588
"76",2017-12-07,0.410570343536165,0.416821343637199
"77",2017-12-06,0.369234000105003,0.346946765838401
"78",2017-12-05,0.36945800738524,0.236365745595053
"79",2017-12-04,0.326538912514657,0.21252950388849
"80",2017-12-03,0.355506553963004,0.184054068524872
"81",2017-12-02,0.359538685007263,0.179204053131539
"82",2017-12-01,0.316280779125322,0.263429009963279
"83",2017-11-30,0.2046866523162,0.219571396063769
"84",2017-11-29,0.213351533924853,0.348406901567443
"85",2017-11-28,0.22545842739889,0.282977427573252
"86",2017-11-27,0.22427468892739,0.318479138687239
"87",2017-11-26,0.227946658266394,0.229590448102158
"88",2017-11-25,0.221877811028858,0.212726940117703
"89",2017-11-24,0.216361281741657,0.193060283861987
"90",2017-11-23,0.223976829246951,0.195771964501635
"91",2017-11-22,0.220580668871738,0.218988011047505
"92",2017-11-21,0.221939413030924,0.267182529236178
"93",2017-11-20,0.218898164190336,0.31459399526153
"94",2017-11-19,0.220360861728006,0.186991071866787
"95",2017-11-18,0.221449397105406,0.198368752872307
"96",2017-11-17,0.226364956861098,0.262902513352043
"97",2017-11-16,0.205521429446457,0.346113518023585
"98",2017-11-15,0.19132811816384,0.300504633616362
"99",2017-11-14,0.188923890026426,0.253927530864748
"100",2017-11-13,0.163153602492081,0.22206779313145
"101",2017-11-12,0.180684972261598,0.147449168536919
"102",2017-11-11,0.189057944383192,0.178128750730626
"103",2017-11-10,0.205378624805306,0.232688077528857
"104",2017-11-09,0.213413485938293,0.253107668556998
"105",2017-11-08,0.202374127159133,0.252573363733307
