"","Date","Market","Volume"
"1",2018-02-20,0.688861625682956,0.285200903641991
"2",2018-02-19,0.6411861526621,0.143158568275898
"3",2018-02-18,0.712396461202003,0.110442288355816
"4",2018-02-17,0.706300340620737,0.15486125439089
"5",2018-02-16,0.648234792084187,0.212427689053135
"6",2018-02-15,0.607627008862235,0.141403517935727
"7",2018-02-14,0.504290144859065,0.239362749578866
"8",2018-02-13,0.500781065449475,0.0609200955875632
"9",2018-02-12,0.464539628593854,0.0642176053487249
"10",2018-02-11,0.487594394617126,0.0783024066650126
"11",2018-02-10,0.513152380154079,0.113309131746301
"12",2018-02-09,0.474765870868926,0.109622220190914
"13",2018-02-08,0.423101248942704,0.0824343488423719
"14",2018-02-07,0.440120855590524,0.0956909857793912
"15",2018-02-06,0.361858859568242,0.148782303242403
"16",2018-02-05,0.463545198924035,0.118143355227935
"17",2018-02-04,0.547732624151306,0.0946102717455177
"18",2018-02-03,0.519115148097629,0.0825119157993706
"19",2018-02-02,0.543111002735634,0.163110774494313
"20",2018-02-01,0.616233969107909,0.1571130466577
"21",2018-01-31,0.579314338837622,0.186746497081445
"22",2018-01-30,0.65667791908924,0.253054492746053
"23",2018-01-29,0.66679747925414,0.121797359589444
"24",2018-01-28,0.624292278501269,0.218856083260424
"25",2018-01-27,0.645392475863173,0.258896041995847
"26",2018-01-26,0.696916125000953,0.380545580381044
"27",2018-01-25,0.701724440109425,0.207204324945481
"28",2018-01-24,0.623926511266393,0.188672351427937
"29",2018-01-23,0.608735740792953,0.153910079786887
"30",2018-01-22,0.666256448552552,0.183082045991721
"31",2018-01-21,0.767288216960932,0.145891432377022
"32",2018-01-20,0.724333427315192,0.232710795387769
"33",2018-01-19,0.685188713032744,0.189288969560846
"34",2018-01-18,0.70878069968224,0.229753848966427
"35",2018-01-17,0.672657375162881,0.300092714712911
"36",2018-01-16,0.874960946727526,0.34532704788519
"37",2018-01-15,0.92134861427559,0.239758680578226
"38",2018-01-14,1,0.193309654082712
"39",2018-01-13,0.887583726406108,0.315807205630787
"40",2018-01-12,0.843584976110828,0.218951670823594
"41",2018-01-11,0.911933918052899,0.320197443163269
"42",2018-01-10,0.987476282280863,0.360239752412541
"43",2018-01-09,0.926934184758174,0.50016061844631
"44",2018-01-08,0.948438250108587,1
"45",2018-01-07,0.750649617849441,0.654511027827472
"46",2018-01-06,0.727156693159391,0.259657608482743
"47",2018-01-05,0.770035281297864,0.361438514475248
"48",2018-01-04,0.800824500308616,0.39243134540801
"49",2018-01-03,0.783340064466475,0.36312566108202
"50",2018-01-02,0.752101256562855,0.599519450502096
"51",2018-01-01,0.761843619266789,0.435785267501534
"52",2017-12-31,0.622631085642874,0.912863839956124
"53",2017-12-30,0.620017373943657,0.326238263753771
"54",2017-12-29,0.589475809831518,0.316687342482926
"55",2017-12-28,0.583082503371917,0.181278679533554
"56",2017-12-27,0.592817245925124,0.170674205722195
"57",2017-12-26,0.606415404896709,0.232653338382585
"58",2017-12-25,0.565270401048533,0.238930516198958
"59",2017-12-24,0.564862722984661,0.228415884250251
"60",2017-12-23,0.511494997371048,0.277444207942125
"61",2017-12-22,0.681679633623153,0.5491557737761
"62",2017-12-21,0.694889164907682,0.333224513247757
"63",2017-12-20,0.707161417652841,0.465059611642879
"64",2017-12-19,0.719296507684922,0.647686702620823
"65",2017-12-18,0.630030251998385,0.564186003995874
"66",2017-12-17,0.551580800268229,0.515177790255814
"67",2017-12-16,0.460196142679702,0.827900599381031
"68",2017-12-15,0.445115864391798,0.203511928857781
"69",2017-12-14,0.415907826656811,0.249539168701602
"70",2017-12-13,0.40263733416647,0.288494234711866
"71",2017-12-12,0.352816407708544,0.304109481711696
"72",2017-12-11,0.309234479658008,0.124196711892294
"73",2017-12-10,0.334148943466102,0.0905222058266627
"74",2017-12-09,0.327765924209981,0.109164131158673
"75",2017-12-08,0.306399402580183,0.142226720119093
"76",2017-12-07,0.33522643277884,0.142111022604108
"77",2017-12-06,0.392986413271254,0.168536805129344
"78",2017-12-05,0.404694774862647,0.166394703508795
"79",2017-12-04,0.3662328260853,0.133795949281135
"80",2017-12-03,0.36167330889805,0.140032123689262
"81",2017-12-02,0.345153203130358,0.12889277739328
"82",2017-12-01,0.31557787413035,0.119559148069314
"83",2017-11-30,0.309143418856825,0.121863696313611
"84",2017-11-29,0.366197011376885,0.178293265777824
"85",2017-11-28,0.368760049073771,0.157931286645164
"86",2017-11-27,0.331370255503654,0.142862142362789
"87",2017-11-26,0.339795856162035,0.0939442928217919
"88",2017-11-25,0.295638987739177,0.177998929210358
"89",2017-11-24,0.299298184118082,0.0666895624126719
"90",2017-11-23,0.310244911644352,0.0763157001266666
"91",2017-11-22,0.298418818724234,0.0614805625563144
"92",2017-11-21,0.314050033909671,0.0741117016414422
"93",2017-11-20,0.303253042345178,0.0674829914206245
"94",2017-11-19,0.308342922022998,0.0716227686441453
"95",2017-11-18,0.29905967340034,0.16150459003121
"96",2017-11-17,0.277065632358208,0.0750610480680082
"97",2017-11-16,0.30022936653687,0.067182386816229
"98",2017-11-15,0.305965816003841,0.0767933767743115
"99",2017-11-14,0.293517537776897,0.0654894945089385
"100",2017-11-13,0.256755644626651,0.119165828752008
"101",2017-11-12,0.283448651614329,0.106852531372831
"102",2017-11-11,0.271805442311649,0.0701116494078011
"103",2017-11-10,0.312725651713391,0.114615495109625
"104",2017-11-09,0.29815249445634,0.138714007756696
"105",2017-11-08,0.246318705183989,0.21848861959545
"106",2017-11-07,0.25352165265829,0.0455187453479413
