"","Date","Market","Volume"
"1",2018-02-20,0.631743105170162,0.249892267383735
"2",2018-02-19,0.609864023968656,0.110260310729594
"3",2018-02-18,0.652418632045274,0.145240803943876
"4",2018-02-17,0.649391820952088,0.124021931487802
"5",2018-02-16,0.637899157511972,0.186749462773354
"6",2018-02-15,0.600532636808276,0.299825616805139
"7",2018-02-14,0.451183836521472,0.342351271532159
"8",2018-02-13,0.457266651302143,0.0694470300272348
"9",2018-02-12,0.424165834421654,0.0769512531457924
"10",2018-02-11,0.438991575119715,0.0712069500465405
"11",2018-02-10,0.461749507054877,0.0827857643557302
"12",2018-02-09,0.422779442267804,0.103740045506257
"13",2018-02-08,0.390496018027707,0.124855925581182
"14",2018-02-07,0.402094696678702,0.117472793923306
"15",2018-02-06,0.359766971396379,0.164961618459912
"16",2018-02-05,0.419481191262708,0.121332494455361
"17",2018-02-04,0.452227599805383,0.144516840762575
"18",2018-02-03,0.370408440244808,0.098780179496903
"19",2018-02-02,0.401767432332079,0.11714701049172
"20",2018-02-01,0.461157460756447,0.077550246492226
"21",2018-01-31,0.465589613582239,0.0521846738143666
"22",2018-01-30,0.510930321886763,0.0622302375288723
"23",2018-01-29,0.545430334690533,0.0436045609680422
"24",2018-01-28,0.510584620112161,0.0522165626687811
"25",2018-01-27,0.497043353563289,0.041891181438963
"26",2018-01-26,0.505779109369798,0.0539348260764643
"27",2018-01-25,0.510550306010089,0.0521624090736719
"28",2018-01-24,0.501589203861617,0.0540026258029671
"29",2018-01-23,0.506670251722107,0.0634566656324335
"30",2018-01-22,0.538879926250288,0.0709729548040128
"31",2018-01-21,0.593362525927633,0.0665810551476081
"32",2018-01-20,0.545865662851143,0.0776803874926742
"33",2018-01-19,0.536774986556042,0.0804811482285885
"34",2018-01-18,0.52472407876879,0.134562921593638
"35",2018-01-17,0.533548436659753,0.204331425747808
"36",2018-01-16,0.653099792578935,0.201829156180692
"37",2018-01-15,0.665473355355817,0.0864403419864171
"38",2018-01-14,0.730583083659829,0.127327742728767
"39",2018-01-13,0.663967632070882,0.138047568977603
"40",2018-01-12,0.643922050651712,0.0992806334103262
"41",2018-01-11,0.704637525287445,0.155047344893761
"42",2018-01-10,0.694799108857648,0.145066995322968
"43",2018-01-09,0.712924124862359,0.135143384930074
"44",2018-01-08,0.805449284269289,0.16979809471277
"45",2018-01-07,0.82856264884382,0.151601337608164
"46",2018-01-06,0.698845099997439,0.325315153813447
"47",2018-01-05,0.674236255153517,0.245716551177302
"48",2018-01-04,0.686456172697242,0.500101986876731
"49",2018-01-03,0.714849811784589,0.461854035232875
"50",2018-01-02,0.640029704745077,0.177823456407074
"51",2018-01-01,0.647343217843333,0.0909467255030395
"52",2017-12-31,0.606135566310722,0.110755162546971
"53",2017-12-30,0.684479270697293,0.135551619723975
"54",2017-12-29,0.698993623722824,0.199981900920467
"55",2017-12-28,0.75958106066426,0.372502039737535
"56",2017-12-27,0.799733681595862,0.111630813251974
"57",2017-12-26,0.761895982177153,0.121090455177486
"58",2017-12-25,0.77393152544109,0.115543518231232
"59",2017-12-24,0.811395354792451,0.161298709506901
"60",2017-12-23,0.750567206985737,0.194289309477023
"61",2017-12-22,0.889667358070216,0.422030314521782
"62",2017-12-21,0.876627999282989,0.223500649268567
"63",2017-12-20,0.973726665130214,0.302234518104825
"64",2017-12-19,1,0.308902448834189
"65",2017-12-18,0.887890194873371,0.282489284195769
"66",2017-12-17,0.839865816496376,0.244708173889061
"67",2017-12-16,0.832793014263399,0.185498327989796
"68",2017-12-15,0.781465263373537,0.373464451109502
"69",2017-12-14,0.83748943689022,0.303788740648809
"70",2017-12-13,0.876622877775217,0.489794130152492
"71",2017-12-12,0.590438144989885,1
"72",2017-12-11,0.411872679316791,0.418574252192
"73",2017-12-10,0.432195846457197,0.156189310626171
"74",2017-12-09,0.353914624465443,0.349993105112559
"75",2017-12-08,0.2728693247292,0.217700325208858
"76",2017-12-07,0.277366008552918,0.0927493076383861
"77",2017-12-06,0.284185296151187,0.0786465335953391
"78",2017-12-05,0.289077872525672,0.0472193493524552
"79",2017-12-04,0.28100381552329,0.0475676848117121
"80",2017-12-03,0.277605182965865,0.0522893899173763
"81",2017-12-02,0.274068781849376,0.0578242608106089
"82",2017-12-01,0.243712068833064,0.0806332666827547
"83",2017-11-30,0.238782105451845,0.0692286919249377
"84",2017-11-29,0.265733527950629,0.113021569506211
"85",2017-11-28,0.253785562469591,0.0558674055687708
"86",2017-11-27,0.237565235205244,0.0617079498052194
"87",2017-11-26,0.245926096642852,0.0513463704163363
"88",2017-11-25,0.21537066912499,0.0700832270371519
"89",2017-11-24,0.202141302399426,0.0412819894048563
"90",2017-11-23,0.198865586028527,0.0452831787729399
"91",2017-11-22,0.193862385086169,0.0226798703761161
"92",2017-11-21,0.199373127448721,0.0332771687293872
"93",2017-11-20,0.197146808020281,0.0271451718550695
"94",2017-11-19,0.191836828762388,0.0349135553487089
"95",2017-11-18,0.185968093006581,0.0250030165132554
"96",2017-11-17,0.19431410207165,0.0503477608853035
"97",2017-11-16,0.17595913036798,0.0600615081417129
"98",2017-11-15,0.173065990627641,0.0279581939991496
"99",2017-11-14,0.169901410975391,0.0250099114006964
"100",2017-11-13,0.163060100893703,0.0341121683271854
"101",2017-11-12,0.171637602110061,0.0463709909102401
"102",2017-11-11,0.163434995262605,0.0391419887153676
"103",2017-11-10,0.177390591790223,0.0418858666298939
"104",2017-11-09,0.171985352487772,0.0401703324484894
"105",2017-11-08,0.168152928222069,0.0501967915790441
